Dates,Hours,CENTRO,NORESTE,NORESTE2,NOROESTE,NOROESTE2,NORTE,NORTE2,SUR,SURESTE,SURESTE2,SURESTE3,SUROESTE,SUROESTE2
2017-04-06,13,34.0,74.0,61.0,71.0,207.0,54.0,,,59.0,61.0,,170.0,69.0
2017-04-07,13,98.0,78.0,23.0,76.0,77.0,93.0,,,60.0,61.0,,99.0,100.0
2017-04-08,13,72.0,62.0,32.0,86.0,110.0,74.0,,,47.0,54.0,,99.0,86.0
2017-04-09,13,81.0,54.0,56.0,77.0,86.0,42.0,,,73.0,54.0,,91.0,85.0
2017-04-10,13,73.0,64.0,70.0,84.0,119.0,94.0,,,65.0,52.0,,121.0,103.0
2017-04-11,13,52.0,75.0,21.0,78.0,78.0,71.0,,,61.0,89.0,,59.0,82.0
2017-04-12,13,27.0,33.0,67.0,31.0,29.0,53.0,,,25.0,37.0,,58.0,57.0
2017-04-13,13,31.0,50.0,98.0,43.0,37.0,47.0,,,41.0,,,40.0,48.0
2017-04-14,13,16.0,34.0,7.0,33.0,40.0,50.0,,,19.0,50.0,,27.0,28.0
2017-04-15,13,36.0,54.0,,54.0,56.0,71.0,,,28.0,44.0,,63.0,44.0
2017-04-16,13,56.0,37.0,33.0,53.0,67.0,22.0,,,50.0,48.0,,79.0,61.0
2017-04-17,13,47.0,64.0,35.0,61.0,59.0,29.0,,,36.0,45.0,,75.0,69.0
2017-04-18,13,75.0,65.0,52.0,105.0,77.0,45.0,,,129.0,77.0,,100.0,75.0
2017-04-19,13,60.0,44.0,20.0,54.0,69.0,39.0,,,46.0,43.0,,106.0,98.0
2017-04-20,13,108.0,94.0,52.0,99.0,78.0,84.0,,,99.0,83.0,,131.0,141.0
2017-04-21,13,92.0,70.0,25.0,83.0,78.0,182.0,,,76.0,69.0,,117.0,98.0
2017-04-22,13,68.0,56.0,32.0,78.0,164.0,50.0,,,68.0,62.0,,116.0,91.0
2017-04-23,13,30.0,15.0,19.0,33.0,35.0,22.0,,,23.0,19.0,,38.0,31.0
2017-04-24,13,38.0,41.0,52.0,71.0,75.0,51.0,,,32.0,51.0,,69.0,56.0
2017-04-25,13,45.0,39.0,58.0,68.0,113.0,56.0,,,65.0,76.0,,161.0,40.0
2017-04-26,13,46.0,49.0,67.0,65.0,62.0,50.0,,,68.0,,,79.0,110.0
2017-04-27,13,68.0,98.0,78.0,93.0,176.0,82.0,,,92.0,103.0,,88.0,87.0
2017-04-28,13,126.0,131.0,99.0,167.0,101.0,103.0,,,99.0,135.0,,214.0,164.0
2017-04-29,13,109.0,172.0,96.0,72.0,91.0,42.0,,,89.0,131.0,,99.0,76.0
2017-04-30,13,54.0,41.0,29.0,53.0,72.0,39.0,,,47.0,46.0,,71.0,71.0
2017-05-01,13,56.0,70.0,58.0,77.0,86.0,63.0,,,64.0,110.0,,98.0,92.0
2017-05-02,13,77.0,70.0,80.0,69.0,113.0,57.0,,,67.0,60.0,,111.0,109.0
2017-05-03,13,155.0,127.0,49.0,134.0,151.0,116.0,,,120.0,110.0,,205.0,166.0
2017-05-04,13,48.0,48.0,20.0,49.0,62.0,27.0,,,33.0,53.0,,55.0,59.0
2017-05-05,13,40.0,47.0,34.0,50.0,66.0,38.0,,,47.0,37.0,,71.0,69.0
2017-05-06,13,51.0,80.0,57.0,69.0,104.0,62.0,,,45.0,62.0,,91.0,95.0
2017-05-07,13,37.0,39.0,51.0,47.0,75.0,59.0,,,42.0,43.0,,62.0,50.0
2017-05-08,13,41.0,56.0,28.0,50.0,54.0,73.0,,,36.0,51.0,,63.0,62.0
2017-05-09,13,33.0,55.0,25.0,61.0,68.0,40.0,,,22.0,63.0,,52.0,72.0
2017-05-10,13,93.0,89.0,63.0,112.0,139.0,75.0,,,89.0,106.0,,120.0,
2017-05-11,13,77.0,65.0,43.0,93.0,151.0,56.0,,,68.0,,,,105.0
2017-05-12,13,49.0,41.0,50.0,53.0,85.0,48.0,,,47.0,75.0,,91.0,64.0
2017-05-13,13,62.0,84.0,75.0,79.0,136.0,66.0,,,61.0,70.0,,171.0,83.0
2017-05-14,13,49.0,43.0,48.0,70.0,68.0,38.0,,,41.0,45.0,,169.0,79.0
2017-05-15,13,49.0,,50.0,73.0,102.0,67.0,,,48.0,,,156.0,106.0
2017-05-16,13,52.0,64.0,70.0,73.0,123.0,64.0,,,55.0,49.0,,59.0,80.0
2017-05-17,13,91.0,66.0,32.0,310.0,76.0,67.0,,,85.0,71.0,,184.0,123.0
2017-05-18,13,103.0,102.0,37.0,117.0,152.0,81.0,,,89.0,66.0,,159.0,110.0
2017-05-19,13,64.0,81.0,63.0,84.0,130.0,80.0,,,62.0,66.0,,145.0,95.0
2017-05-20,13,87.0,52.0,125.0,79.0,70.0,29.0,,,55.0,69.0,,155.0,82.0
2017-05-21,13,13.0,30.0,32.0,41.0,16.0,49.0,,,20.0,80.0,,34.0,24.0
2017-05-22,13,57.0,13.0,,32.0,157.0,7.0,,,44.0,51.0,,88.0,73.0
2017-05-23,13,64.0,78.0,77.0,59.0,44.0,52.0,,,44.0,61.0,,88.0,53.0
2017-05-24,13,48.0,42.0,33.0,43.0,42.0,47.0,,,41.0,56.0,,59.0,41.0
2017-05-25,13,147.0,133.0,98.0,135.0,118.0,111.0,,,125.0,93.0,,166.0,145.0
2017-05-26,13,114.0,91.0,29.0,119.0,142.0,91.0,,,94.0,90.0,,170.0,122.0
2017-05-27,13,124.0,120.0,33.0,128.0,135.0,96.0,,,105.0,116.0,,148.0,128.0
2017-05-28,13,104.0,96.0,52.0,104.0,136.0,83.0,,,99.0,76.0,,137.0,105.0
2017-05-29,13,55.0,50.0,34.0,54.0,,82.0,,,40.0,46.0,,92.0,62.0
2017-05-30,13,22.0,32.0,41.0,45.0,63.0,32.0,,,18.0,37.0,,48.0,40.0
2017-05-31,13,30.0,11.0,,,49.0,13.0,,,27.0,31.0,,59.0,53.0
2017-06-01,13,52.0,57.0,37.0,62.0,105.0,82.0,,,48.0,60.0,,98.0,74.0
2017-06-02,13,44.0,54.0,5.0,53.0,94.0,68.0,,,38.0,51.0,,69.0,46.0
2017-06-03,13,32.0,39.0,35.0,58.0,73.0,64.0,,,36.0,60.0,,77.0,36.0
2017-06-04,13,55.0,46.0,21.0,56.0,43.0,42.0,,,36.0,72.0,,69.0,57.0
2017-06-05,13,76.0,90.0,62.0,57.0,66.0,32.0,,,84.0,84.0,,102.0,80.0
2017-06-06,13,39.0,24.0,41.0,35.0,46.0,33.0,,,33.0,52.0,,83.0,65.0
2017-06-07,13,29.0,18.0,9.0,28.0,34.0,28.0,,,21.0,55.0,,47.0,42.0
2017-06-08,13,44.0,43.0,30.0,55.0,58.0,42.0,,,39.0,59.0,,62.0,58.0
2017-06-09,13,96.0,99.0,65.0,84.0,82.0,64.0,,,76.0,77.0,,118.0,92.0
2017-06-10,13,62.0,92.0,60.0,74.0,124.0,60.0,,,60.0,62.0,,95.0,87.0
2017-06-11,13,59.0,59.0,42.0,64.0,79.0,59.0,,,53.0,73.0,,87.0,65.0
2017-06-12,13,,82.0,36.0,76.0,76.0,60.0,,,76.0,88.0,,126.0,106.0
2017-06-13,13,50.0,59.0,54.0,82.0,85.0,52.0,,,101.0,70.0,,90.0,84.0
2017-06-14,13,29.0,48.0,7.0,43.0,67.0,45.0,,,56.0,55.0,,65.0,59.0
2017-06-15,13,48.0,55.0,38.0,60.0,103.0,45.0,,,46.0,48.0,,98.0,93.0
2017-06-16,13,83.0,71.0,47.0,89.0,98.0,78.0,,,68.0,52.0,,136.0,109.0
2017-06-17,13,128.0,92.0,24.0,103.0,89.0,89.0,,,101.0,85.0,,129.0,114.0
2017-06-18,13,70.0,67.0,33.0,81.0,132.0,59.0,,,88.0,55.0,,105.0,95.0
2017-06-19,13,65.0,71.0,38.0,57.0,133.0,68.0,,,62.0,105.0,,90.0,80.0
2017-06-20,13,59.0,36.0,23.0,48.0,78.0,35.0,,,52.0,60.0,,46.0,74.0
2017-06-21,13,,45.0,14.0,40.0,47.0,49.0,,,52.0,78.0,,62.0,56.0
2017-06-22,13,64.0,51.0,42.0,66.0,74.0,64.0,,,49.0,,,69.0,
2017-06-23,13,87.0,97.0,52.0,91.0,142.0,74.0,,,109.0,108.0,,143.0,
2017-06-24,13,46.0,50.0,23.0,70.0,86.0,67.0,,,48.0,50.0,,52.0,80.0
2017-06-25,13,25.0,28.0,56.0,40.0,108.0,34.0,,,25.0,48.0,,118.0,34.0
2017-06-26,13,42.0,27.0,12.0,38.0,60.0,36.0,,,37.0,,,51.0,52.0
2017-06-27,13,34.0,39.0,34.0,48.0,65.0,56.0,,,34.0,86.0,,70.0,67.0
2017-06-28,13,60.0,84.0,54.0,68.0,70.0,62.0,,,65.0,148.0,,105.0,
2017-06-29,13,101.0,72.0,29.0,72.0,52.0,56.0,,,75.0,71.0,,105.0,122.0
2017-06-30,13,62.0,60.0,35.0,72.0,127.0,71.0,,,52.0,66.0,,95.0,108.0
2017-07-01,13,69.0,64.0,45.0,68.0,109.0,79.0,,,63.0,103.0,,94.0,90.0
2017-07-02,13,48.0,35.0,49.0,56.0,60.0,57.0,,,42.0,98.0,,70.0,60.0
2017-07-03,13,89.0,64.0,34.0,73.0,79.0,61.0,,,68.0,82.0,,88.0,99.0
2017-07-04,13,88.0,77.0,42.0,91.0,114.0,67.0,,,94.0,95.0,,129.0,124.0
2017-07-05,13,93.0,79.0,40.0,87.0,99.0,80.0,,,74.0,114.0,,116.0,100.0
2017-07-06,13,66.0,76.0,50.0,67.0,,74.0,,,65.0,54.0,,91.0,116.0
2017-07-07,13,32.0,49.0,21.0,40.0,55.0,28.0,,,28.0,56.0,,41.0,92.0
2017-07-08,13,55.0,38.0,45.0,57.0,74.0,29.0,,,30.0,39.0,,75.0,77.0
2017-07-09,13,45.0,32.0,10.0,56.0,74.0,14.0,,,40.0,46.0,,80.0,70.0
2017-07-10,13,32.0,27.0,26.0,34.0,74.0,25.0,,,31.0,54.0,,67.0,61.0
2017-07-11,13,63.0,45.0,27.0,55.0,68.0,77.0,,,36.0,84.0,,67.0,76.0
2017-07-12,13,53.0,68.0,39.0,52.0,56.0,70.0,,,29.0,49.0,,59.0,58.0
2017-07-13,13,68.0,50.0,60.0,49.0,52.0,59.0,,,33.0,62.0,,68.0,62.0
2017-07-14,13,71.0,59.0,37.0,82.0,72.0,66.0,,,56.0,58.0,,99.0,87.0
2017-07-15,13,85.0,67.0,29.0,79.0,,67.0,,,61.0,53.0,,91.0,98.0
2017-07-16,13,27.0,24.0,30.0,33.0,,33.0,,,40.0,49.0,,42.0,51.0
2017-07-17,13,58.0,34.0,27.0,40.0,,36.0,,,29.0,43.0,,56.0,52.0
2017-07-18,13,,58.0,36.0,58.0,,45.0,,,56.0,66.0,,87.0,126.0
2017-07-19,13,43.0,47.0,40.0,59.0,81.0,61.0,,,38.0,59.0,,75.0,98.0
2017-07-20,13,69.0,,19.0,69.0,47.0,,,,73.0,53.0,,84.0,89.0
2017-07-21,13,115.0,79.0,132.0,96.0,78.0,94.0,,,78.0,70.0,,103.0,114.0
2017-07-22,13,87.0,66.0,54.0,,71.0,80.0,,,82.0,66.0,,102.0,124.0
2017-07-23,13,86.0,51.0,37.0,,56.0,59.0,,,73.0,63.0,,104.0,91.0
2017-07-24,13,117.0,95.0,82.0,111.0,97.0,100.0,,,108.0,121.0,,135.0,142.0
2017-07-25,13,79.0,62.0,71.0,84.0,100.0,66.0,,,79.0,77.0,,120.0,123.0
2017-07-26,13,52.0,46.0,42.0,69.0,70.0,56.0,,,73.0,51.0,,76.0,107.0
2017-07-27,13,70.0,50.0,51.0,56.0,58.0,45.0,,,44.0,49.0,,84.0,84.0
2017-07-28,13,93.0,61.0,51.0,96.0,80.0,64.0,,,68.0,71.0,,130.0,125.0
2017-07-29,13,,59.0,51.0,70.0,75.0,62.0,,,81.0,63.0,,105.0,106.0
2017-07-30,13,,44.0,38.0,68.0,34.0,50.0,,,67.0,73.0,,60.0,68.0
2017-07-31,13,,53.0,55.0,67.0,65.0,54.0,,,66.0,45.0,,83.0,80.0
2017-08-01,13,36.0,50.0,38.0,54.0,72.0,45.0,,,65.0,81.0,26.0,69.0,84.0
2017-08-02,13,58.0,43.0,44.0,62.0,43.0,62.0,,,49.0,45.0,23.0,88.0,120.0
2017-08-03,13,55.0,45.0,62.0,49.0,42.0,62.0,,,61.0,56.0,44.0,90.0,90.0
2017-08-04,13,82.0,76.0,40.0,57.0,32.0,51.0,,,58.0,79.0,,92.0,90.0
2017-08-05,13,83.0,51.0,50.0,69.0,51.0,80.0,,,76.0,67.0,45.0,107.0,98.0
2017-08-06,13,75.0,54.0,43.0,86.0,41.0,59.0,,,70.0,57.0,44.0,100.0,94.0
2017-08-07,13,109.0,70.0,61.0,83.0,110.0,70.0,,,80.0,76.0,295.0,126.0,133.0
2017-08-08,13,57.0,33.0,22.0,49.0,48.0,40.0,,,31.0,29.0,17.0,101.0,84.0
2017-08-09,13,50.0,,54.0,60.0,65.0,,,,55.0,60.0,43.0,101.0,133.0
2017-08-10,13,20.0,16.0,44.0,40.0,55.0,,,,26.0,25.0,15.0,30.0,44.0
2017-08-11,13,33.0,31.0,53.0,53.0,60.0,,,,45.0,67.0,,69.0,84.0
2017-08-12,13,61.0,65.0,48.0,51.0,59.0,,,,57.0,44.0,23.0,105.0,109.0
2017-08-13,13,68.0,48.0,35.0,71.0,50.0,,,,62.0,61.0,39.0,79.0,82.0
2017-08-14,13,99.0,77.0,69.0,94.0,75.0,,,,75.0,71.0,,137.0,136.0
2017-08-15,13,84.0,75.0,93.0,82.0,101.0,90.0,,,76.0,72.0,43.0,212.0,126.0
2017-08-16,13,72.0,58.0,64.0,71.0,68.0,69.0,,,77.0,60.0,69.0,114.0,
2017-08-17,13,74.0,58.0,57.0,86.0,57.0,79.0,,,77.0,57.0,35.0,117.0,93.0
2017-08-18,13,96.0,73.0,62.0,93.0,62.0,84.0,,,65.0,65.0,39.0,107.0,102.0
2017-08-19,13,73.0,48.0,46.0,70.0,70.0,49.0,,,62.0,55.0,,99.0,83.0
2017-08-20,13,47.0,44.0,43.0,58.0,54.0,50.0,,,57.0,44.0,34.0,67.0,60.0
2017-08-21,13,48.0,59.0,51.0,53.0,68.0,66.0,,,47.0,73.0,35.0,79.0,100.0
2017-08-22,13,79.0,45.0,38.0,81.0,46.0,64.0,,,64.0,32.0,29.0,51.0,51.0
2017-08-23,13,51.0,35.0,23.0,43.0,71.0,49.0,,,46.0,83.0,22.0,35.0,35.0
2017-08-24,13,53.0,36.0,38.0,38.0,38.0,58.0,,,52.0,55.0,25.0,44.0,49.0
2017-08-25,13,35.0,32.0,41.0,43.0,53.0,28.0,,,39.0,45.0,23.0,91.0,61.0
2017-08-26,13,48.0,,45.0,41.0,61.0,54.0,,,79.0,74.0,41.0,42.0,51.0
2017-08-27,13,22.0,25.0,20.0,33.0,43.0,14.0,,,24.0,58.0,27.0,52.0,32.0
2017-08-28,13,10.0,66.0,48.0,28.0,51.0,40.0,,,32.0,69.0,24.0,24.0,37.0
2017-08-29,13,32.0,51.0,67.0,47.0,58.0,53.0,,,43.0,83.0,41.0,53.0,61.0
2017-08-30,13,37.0,41.0,31.0,43.0,38.0,46.0,,,42.0,59.0,40.0,61.0,105.0
2017-08-31,13,52.0,46.0,53.0,56.0,109.0,44.0,,,58.0,58.0,37.0,66.0,32.0
2017-09-01,13,78.0,66.0,57.0,77.0,138.0,64.0,,,,61.0,33.0,90.0,66.0
2017-09-02,13,34.0,39.0,62.0,40.0,109.0,35.0,,,48.0,40.0,29.0,47.0,76.0
2017-09-03,13,24.0,20.0,29.0,30.0,79.0,25.0,,,37.0,26.0,20.0,16.0,59.0
2017-09-04,13,22.0,23.0,48.0,45.0,52.0,47.0,,,12.0,30.0,16.0,35.0,44.0
2017-09-05,13,53.0,50.0,56.0,62.0,54.0,55.0,,,88.0,52.0,39.0,108.0,74.0
2017-09-06,13,27.0,21.0,26.0,31.0,29.0,45.0,,,28.0,36.0,,46.0,46.0
2017-09-07,13,33.0,77.0,66.0,45.0,35.0,38.0,,,25.0,58.0,46.0,44.0,49.0
2017-09-08,13,69.0,74.0,63.0,86.0,84.0,55.0,,,65.0,48.0,31.0,124.0,95.0
2017-09-09,13,15.0,25.0,25.0,22.0,17.0,33.0,,,,36.0,10.0,42.0,27.0
2017-09-10,13,42.0,46.0,44.0,55.0,55.0,53.0,,,34.0,47.0,31.0,38.0,37.0
2017-09-11,13,63.0,40.0,38.0,61.0,49.0,49.0,,,50.0,61.0,28.0,90.0,77.0
2017-09-12,13,,79.0,56.0,75.0,46.0,68.0,,,111.0,133.0,41.0,79.0,99.0
2017-09-13,13,44.0,83.0,82.0,48.0,41.0,80.0,,,72.0,105.0,105.0,44.0,33.0
2017-09-14,13,110.0,143.0,83.0,106.0,77.0,99.0,,,136.0,100.0,54.0,159.0,18.0
2017-09-15,13,92.0,91.0,78.0,101.0,118.0,79.0,,,98.0,81.0,32.0,147.0,140.0
2017-09-16,13,61.0,63.0,68.0,69.0,73.0,79.0,,,47.0,71.0,55.0,79.0,79.0
2017-09-17,13,24.0,34.0,33.0,44.0,41.0,71.0,,,29.0,38.0,22.0,32.0,50.0
2017-09-18,13,33.0,41.0,47.0,51.0,62.0,35.0,,,38.0,51.0,49.0,54.0,58.0
2017-09-19,13,71.0,52.0,46.0,74.0,70.0,65.0,,,47.0,42.0,35.0,91.0,98.0
2017-09-20,13,108.0,61.0,60.0,130.0,85.0,87.0,,,71.0,79.0,36.0,103.0,120.0
2017-09-21,13,64.0,42.0,55.0,59.0,76.0,36.0,,,45.0,66.0,193.0,105.0,92.0
2017-09-22,13,21.0,26.0,44.0,39.0,,,,,24.0,49.0,32.0,42.0,44.0
2017-09-23,13,35.0,24.0,48.0,48.0,,,,,19.0,,32.0,,
2017-09-24,13,23.0,25.0,24.0,44.0,33.0,,,,16.0,51.0,24.0,43.0,41.0
2017-09-25,13,23.0,,,40.0,51.0,,,,,66.0,32.0,57.0,51.0
2017-09-26,13,,47.0,67.0,43.0,63.0,,,,19.0,51.0,38.0,67.0,59.0
2017-09-27,13,22.0,34.0,57.0,37.0,32.0,,,,13.0,54.0,24.0,28.0,
2017-09-28,13,34.0,24.0,30.0,21.0,10.0,,,,13.0,29.0,21.0,36.0,32.0
2017-09-29,13,30.0,27.0,31.0,35.0,18.0,,,,46.0,26.0,12.0,22.0,36.0
2017-09-30,13,,37.0,59.0,43.0,36.0,,,,17.0,50.0,18.0,26.0,39.0
2017-10-01,13,35.0,62.0,50.0,66.0,64.0,,,41.0,31.0,40.0,36.0,47.0,38.0
2017-10-02,13,44.0,47.0,69.0,62.0,67.0,,,31.0,30.0,41.0,28.0,103.0,84.0
2017-10-03,13,24.0,44.0,61.0,49.0,66.0,29.0,,29.0,24.0,41.0,23.0,43.0,63.0
2017-10-04,13,11.0,15.0,48.0,25.0,12.0,10.0,,15.0,6.0,41.0,17.0,16.0,26.0
2017-10-05,13,9.0,7.0,14.0,13.0,8.0,15.0,,,,37.0,,,27.0
2017-10-06,13,63.0,64.0,62.0,84.0,32.0,74.0,,26.0,37.0,47.0,25.0,86.0,100.0
2017-10-07,13,91.0,126.0,74.0,120.0,91.0,85.0,,48.0,106.0,73.0,74.0,80.0,100.0
2017-10-08,13,25.0,43.0,51.0,66.0,51.0,36.0,,70.0,26.0,54.0,24.0,56.0,43.0
2017-10-09,13,108.0,82.0,69.0,106.0,71.0,,,74.0,122.0,94.0,55.0,99.0,114.0
2017-10-10,13,18.0,16.0,19.0,15.0,17.0,9.0,,25.0,12.0,52.0,53.0,16.0,
2017-10-11,13,39.0,28.0,34.0,33.0,47.0,23.0,,23.0,23.0,33.0,14.0,69.0,57.0
2017-10-12,13,91.0,68.0,50.0,97.0,59.0,83.0,,20.0,79.0,51.0,47.0,143.0,127.0
2017-10-13,13,42.0,54.0,92.0,58.0,65.0,50.0,56.0,38.0,29.0,103.0,33.0,92.0,82.0
2017-10-14,13,14.0,40.0,72.0,50.0,49.0,45.0,38.0,10.0,19.0,,25.0,45.0,49.0
2017-10-15,13,43.0,45.0,31.0,58.0,22.0,44.0,42.0,30.0,55.0,,16.0,35.0,35.0
2017-10-16,13,32.0,,28.0,20.0,49.0,22.0,46.0,35.0,25.0,,121.0,41.0,51.0
2017-10-17,13,79.0,32.0,32.0,108.0,75.0,54.0,,20.0,49.0,,30.0,75.0,63.0
2017-10-18,13,47.0,62.0,65.0,131.0,70.0,118.0,93.0,16.0,43.0,,,86.0,68.0
2017-10-19,13,61.0,68.0,42.0,79.0,60.0,69.0,84.0,79.0,97.0,38.0,36.0,102.0,81.0
2017-10-20,13,57.0,65.0,71.0,66.0,74.0,98.0,93.0,97.0,77.0,79.0,58.0,126.0,81.0
2017-10-21,13,87.0,63.0,51.0,73.0,61.0,58.0,98.0,100.0,90.0,63.0,31.0,135.0,98.0
2017-10-22,13,61.0,36.0,65.0,66.0,53.0,30.0,58.0,70.0,53.0,85.0,,60.0,84.0
2017-10-23,13,28.0,34.0,55.0,67.0,57.0,52.0,48.0,28.0,38.0,86.0,27.0,83.0,63.0
2017-10-24,13,21.0,,19.0,20.0,25.0,16.0,31.0,15.0,24.0,26.0,32.0,18.0,25.0
2017-10-25,13,45.0,74.0,54.0,108.0,60.0,76.0,80.0,20.0,46.0,95.0,,62.0,54.0
2017-10-26,13,115.0,88.0,114.0,148.0,118.0,145.0,108.0,44.0,63.0,68.0,,98.0,115.0
2017-10-27,13,119.0,99.0,140.0,125.0,72.0,34.0,160.0,,100.0,216.0,112.0,180.0,138.0
2017-10-28,13,60.0,52.0,36.0,57.0,38.0,51.0,55.0,62.0,60.0,66.0,35.0,85.0,
2017-10-29,13,30.0,47.0,44.0,79.0,46.0,95.0,61.0,21.0,41.0,83.0,27.0,81.0,
2017-10-30,13,135.0,175.0,129.0,158.0,71.0,123.0,222.0,47.0,92.0,75.0,87.0,56.0,
2017-10-31,13,60.0,52.0,47.0,54.0,61.0,,57.0,79.0,64.0,45.0,47.0,87.0,
2017-11-01,13,121.0,125.0,86.0,144.0,133.0,97.0,153.0,84.0,98.0,94.0,37.0,122.0,125.0
2017-11-02,13,,197.0,117.0,115.0,68.0,118.0,166.0,67.0,95.0,126.0,130.0,60.0,
2017-11-03,13,113.0,114.0,61.0,124.0,81.0,88.0,133.0,130.0,125.0,,32.0,100.0,
2017-11-04,13,99.0,78.0,51.0,116.0,145.0,91.0,88.0,109.0,82.0,86.0,62.0,161.0,
2017-11-05,13,96.0,103.0,84.0,117.0,156.0,75.0,129.0,66.0,115.0,135.0,64.0,69.0,
2017-11-06,13,141.0,103.0,57.0,127.0,97.0,83.0,137.0,86.0,138.0,143.0,83.0,106.0,
2017-11-07,13,102.0,100.0,57.0,94.0,155.0,93.0,94.0,,113.0,135.0,102.0,120.0,
2017-11-08,13,59.0,52.0,42.0,78.0,66.0,54.0,63.0,,66.0,49.0,40.0,82.0,75.0
2017-11-09,13,63.0,35.0,22.0,40.0,28.0,35.0,57.0,,52.0,24.0,20.0,72.0,69.0
2017-11-10,13,25.0,17.0,15.0,17.0,36.0,,88.0,,23.0,23.0,,45.0,40.0
2017-11-11,13,67.0,47.0,25.0,88.0,33.0,38.0,200.0,53.0,34.0,38.0,65.0,74.0,94.0
2017-11-12,13,40.0,55.0,65.0,56.0,108.0,31.0,40.0,34.0,24.0,78.0,53.0,113.0,53.0
2017-11-13,13,77.0,63.0,36.0,94.0,52.0,49.0,64.0,60.0,57.0,69.0,12.0,131.0,
2017-11-14,13,47.0,64.0,78.0,74.0,69.0,56.0,65.0,35.0,44.0,105.0,26.0,56.0,69.0
2017-11-15,13,115.0,163.0,112.0,142.0,99.0,95.0,198.0,71.0,123.0,165.0,92.0,89.0,110.0
2017-11-16,13,87.0,63.0,59.0,63.0,82.0,47.0,75.0,25.0,76.0,82.0,72.0,100.0,109.0
2017-11-17,13,,95.0,93.0,99.0,90.0,122.0,118.0,87.0,147.0,134.0,71.0,74.0,105.0
2017-11-18,13,121.0,124.0,152.0,115.0,157.0,120.0,117.0,108.0,133.0,195.0,70.0,183.0,121.0
2017-11-19,13,47.0,25.0,26.0,37.0,36.0,20.0,,28.0,31.0,32.0,,52.0,57.0
2017-11-20,13,28.0,41.0,39.0,61.0,39.0,50.0,,13.0,38.0,84.0,,25.0,26.0
2017-11-21,13,75.0,178.0,94.0,169.0,97.0,127.0,222.0,60.0,127.0,199.0,91.0,72.0,79.0
2017-11-22,13,59.0,39.0,53.0,55.0,52.0,51.0,62.0,61.0,44.0,60.0,51.0,59.0,40.0
2017-11-23,13,62.0,107.0,87.0,95.0,54.0,75.0,154.0,42.0,74.0,111.0,79.0,70.0,82.0
2017-11-24,13,75.0,142.0,149.0,94.0,61.0,99.0,190.0,45.0,72.0,124.0,81.0,45.0,44.0
2017-11-25,13,59.0,125.0,135.0,141.0,71.0,,116.0,57.0,78.0,123.0,94.0,98.0,97.0
2017-11-26,13,46.0,33.0,51.0,50.0,47.0,32.0,37.0,59.0,42.0,86.0,37.0,59.0,72.0
2017-11-27,13,57.0,73.0,57.0,87.0,78.0,58.0,61.0,34.0,53.0,84.0,37.0,55.0,
2017-11-28,13,84.0,72.0,70.0,115.0,83.0,67.0,97.0,110.0,114.0,112.0,51.0,141.0,112.0
2017-11-29,13,58.0,46.0,56.0,52.0,114.0,60.0,81.0,,44.0,,41.0,104.0,94.0
2017-11-30,13,55.0,131.0,113.0,70.0,67.0,56.0,87.0,31.0,71.0,112.0,48.0,96.0,81.0
2017-12-01,13,50.0,51.0,52.0,63.0,49.0,34.0,40.0,33.0,44.0,73.0,39.0,88.0,72.0
2017-12-02,13,101.0,98.0,60.0,91.0,98.0,71.0,87.0,138.0,110.0,119.0,37.0,114.0,106.0
2017-12-03,13,67.0,56.0,46.0,62.0,84.0,40.0,47.0,77.0,91.0,114.0,55.0,74.0,64.0
2017-12-04,13,113.0,105.0,83.0,126.0,216.0,64.0,103.0,89.0,136.0,147.0,49.0,85.0,117.0
2017-12-05,13,103.0,64.0,46.0,102.0,107.0,75.0,74.0,128.0,89.0,92.0,36.0,113.0,118.0
2017-12-06,13,65.0,40.0,57.0,72.0,84.0,44.0,60.0,43.0,45.0,53.0,46.0,84.0,84.0
2017-12-07,13,27.0,21.0,33.0,25.0,12.0,16.0,25.0,5.0,19.0,39.0,23.0,18.0,21.0
2017-12-08,13,22.0,15.0,16.0,27.0,9.0,,20.0,9.0,21.0,22.0,10.0,26.0,29.0
2017-12-09,13,34.0,36.0,53.0,50.0,54.0,27.0,,47.0,42.0,85.0,64.0,80.0,61.0
2017-12-10,13,42.0,49.0,26.0,43.0,60.0,26.0,63.0,19.0,66.0,,28.0,28.0,
2017-12-11,13,78.0,180.0,167.0,161.0,96.0,83.0,125.0,26.0,57.0,68.0,38.0,,58.0
2017-12-12,13,66.0,37.0,37.0,53.0,39.0,20.0,63.0,43.0,52.0,60.0,28.0,67.0,90.0
2017-12-13,13,108.0,177.0,142.0,107.0,141.0,106.0,205.0,32.0,121.0,163.0,36.0,,42.0
2017-12-14,13,102.0,185.0,249.0,94.0,135.0,53.0,118.0,77.0,109.0,209.0,138.0,,68.0
2017-12-15,13,22.0,12.0,22.0,25.0,33.0,9.0,,9.0,16.0,22.0,9.0,27.0,29.0
2017-12-16,13,62.0,67.0,38.0,58.0,32.0,40.0,108.0,42.0,66.0,33.0,21.0,61.0,58.0
2017-12-17,13,126.0,73.0,48.0,152.0,218.0,126.0,157.0,58.0,191.0,175.0,104.0,95.0,98.0
2017-12-18,13,121.0,120.0,166.0,119.0,99.0,78.0,234.0,131.0,145.0,101.0,82.0,334.0,235.0
2017-12-19,13,167.0,250.0,160.0,152.0,161.0,79.0,227.0,,132.0,62.0,70.0,148.0,132.0
