Dates,Hours,CENTRO,NORESTE,NORESTE2,NOROESTE,NOROESTE2,NORTE,NORTE2,SUR,SURESTE,SURESTE2,SURESTE3,SUROESTE,SUROESTE2
2015-01-22,18,15,,13,,,,,,,,,,
2015-01-22,19,6,,7,,,,,,,,,,
2015-01-22,20,9,20,17,6,,,,,5,,,,
2015-01-22,21,7,18,,,,,,,7,,,,
2015-01-22,22,,12,8,,,,,,,,,,
2015-01-22,23,,,,,,,,,,,,,
2015-01-23,0,5,13,11,8,,,,,5,,,,
2015-01-23,1,5,,6,,,,,,5,,,,
2015-01-23,2,9,10,,7,,,,,,,,,
2015-01-23,3,,,,5,,,,,,,,,
2015-01-23,4,,,6,6,,,,,,,,,
2015-01-23,5,,,,,,,,,,,,,
2015-01-23,6,6,,10,5,,,,,,,,,
2015-01-23,7,,17,5,,,,,,,,,,
2015-01-23,8,,10,,5,,,,,,,,,
2015-01-23,9,13,20,7,,,,,,,,,,
2015-01-23,10,6,,6,,,,,,8,,,,
2015-01-23,11,,,,10,,,,,10,,,,
2015-01-23,12,,22,12,14,,,,,5,,,,
2015-01-23,13,6,,11,,,,,,6,,,,
2015-01-23,14,,6,,,,,,,,,,,
2015-01-23,15,16,7,,,,,,,6,,,,
2015-01-23,16,19,17,7,13,,,,,,,,,
2015-01-23,17,9,24,8,14,,,,,7,,,,
2015-01-23,18,15,17,19,12,,,,,16,,,,
2015-01-23,19,17,,17,,,,,,8,,,,
2015-01-23,20,13,,,13,,,,,,,,,18
2015-01-23,21,,,9,15,,,,,12,,,,
2015-01-23,22,,8,7,9,,,,,,,,,
2015-01-23,23,16,19,13,14,,,,,17,,,,
2015-01-24,0,20,12,27,21,,,,,6,,,,
2015-01-24,1,5,,14,20,,,,,12,,,,15
2015-01-24,2,9,14,8,22,,,,,7,,,,
2015-01-24,3,12,10,16,49,,,,,5,,,,
2015-01-24,4,19,19,9,19,,,,,,,,,13
2015-01-24,5,13,,10,26,,,,,,,,,
2015-01-24,6,23,24,16,15,,,,,7,,,,
2015-01-24,7,22,23,26,18,,,,,5,,,,14
2015-01-24,8,27,26,19,24,,,,,10,,,,17
2015-01-24,9,21,9,32,31,,,,,6,,,,18
2015-01-24,10,17,53,17,31,,,,,14,,,,21
2015-01-24,11,43,54,31,28,,,,,24,,,,25
2015-01-24,12,32,42,37,33,,,,,45,,,,16
2015-01-24,13,20,16,12,15,,,,,9,,,,
2015-01-24,14,30,15,11,30,,,,,31,,,,23
2015-01-24,15,33,22,27,32,,,,,30,,,,21
2015-01-24,16,36,25,34,41,,,,,44,,,,32
2015-01-24,17,32,36,48,38,,,,,25,,,,24
2015-01-24,18,35,25,42,49,,,,,12,,,,31
2015-01-24,19,17,11,52,43,,,,,14,,,,35
2015-01-24,20,18,55,45,57,,,,,22,,,,24
2015-01-24,21,30,83,47,77,,,,,24,,,,25
2015-01-24,22,25,73,61,125,,,,,22,,,,23
2015-01-24,23,32,72,61,79,,,,,14,,,,32
2015-01-25,0,45,79,48,71,,,,,24,,,,29
2015-01-25,1,47,72,55,81,,,,,22,,,,22
2015-01-25,2,33,45,77,57,,,,,12,,,,25
2015-01-25,3,46,28,69,51,,,,,19,,,,
2015-01-25,4,40,69,63,60,,,,,24,,,,44
2015-01-25,5,43,74,63,61,,,,,24,,,,18
2015-01-25,6,30,53,74,42,,,,,16,,,,13
2015-01-25,7,23,50,47,20,,,,,19,,,,
2015-01-25,8,19,40,23,6,,,,,20,,,,
2015-01-25,9,19,36,7,,,,,,10,,,,
2015-01-25,10,19,28,,7,,,,,20,,,,13
2015-01-25,11,17,26,,7,,,,,22,,,,19
2015-01-25,12,15,17,,7,,,,,,,,,
2015-01-25,13,10,,,,,,,,8,,,,
2015-01-25,14,19,12,,9,,,,,12,,,,
2015-01-25,15,14,10,,19,,,,,17,,,,
2015-01-25,16,30,21,11,33,,,,,5,,,,16
2015-01-25,17,20,15,19,25,,,,,11,,,,15
2015-01-25,18,13,28,20,8,,,,,17,,,,
2015-01-25,19,11,21,,22,,,,,18,,,,
2015-01-25,20,7,22,18,13,,,,,31,,,,
2015-01-25,21,14,37,22,22,,,,,14,,,,20
2015-01-25,22,11,46,14,42,,,,,20,,,,
2015-01-25,23,14,28,22,27,,,,,19,,,,25
2015-01-26,0,24,36,14,25,,,,,13,,,,
2015-01-26,1,18,31,13,32,,,,,16,,,,21
2015-01-26,2,22,14,19,40,,,,,14,,,,
2015-01-26,3,18,17,15,16,,,,,,,,,18
2015-01-26,4,7,,12,15,,,,,11,,,,16
2015-01-26,5,13,11,18,18,,,,,6,,,,
2015-01-26,6,12,25,30,27,,,,,,,,,15
2015-01-26,7,15,41,46,45,,,,,5,,,,15
2015-01-26,8,5,41,26,45,,,,,16,,,,21
2015-01-26,9,11,47,37,33,,,,,,,,,19
2015-01-26,10,11,28,12,25,,,,,12,,,,
2015-01-26,11,,,14,15,,,,,9,,,,
2015-01-26,12,19,23,18,26,,,,,25,,,,17
2015-01-26,13,19,7,18,19,,,,,11,,,,18
2015-01-26,14,15,14,22,21,,,,,11,,,,23
2015-01-26,15,20,29,30,14,,,,,12,,,,
2015-01-26,16,17,15,15,12,,,,,9,,,,
2015-01-26,17,9,10,15,16,,,,,10,,,,16
2015-01-26,18,16,16,22,9,,,,,17,,,,15
2015-01-26,19,10,19,23,18,,,,,6,,,,16
2015-01-26,20,16,15,19,16,,,,,6,,,,14
2015-01-26,21,5,,23,11,,,,,13,,,,
2015-01-26,22,11,,13,14,,,,,9,,,,
2015-01-26,23,8,17,20,10,,,,,8,,,,18
2015-01-27,0,12,24,19,22,,,,,7,,,,14
2015-01-27,1,9,40,21,19,,,,,10,,,,25
2015-01-27,2,24,33,19,21,,,,,5,,,,25
2015-01-27,3,29,26,17,21,,,,,13,,,,
2015-01-27,4,26,13,23,10,,,,,18,,,,15
2015-01-27,5,32,7,24,18,,,,,12,,,,18
2015-01-27,6,25,15,36,36,,,,,18,,,,21
2015-01-27,7,29,33,33,26,,,,,19,,,,26
2015-01-27,8,29,38,39,23,,,,,9,,,,39
2015-01-27,9,24,32,31,23,,,,,14,,,,
2015-01-27,10,49,23,10,21,,,,,34,,,,
2015-01-27,11,40,33,17,35,,,,,48,,,,24
2015-01-27,12,46,19,10,27,,,,,26,,,,20
2015-01-27,13,33,5,9,21,,,,,24,,,,20
2015-01-27,14,18,11,19,16,,,,,5,,,,
2015-01-27,15,13,,13,13,,,,,16,,,,
2015-01-27,16,21,25,26,15,,,,,26,,,,22
2015-01-27,17,35,18,24,32,,,,,38,,,,32
2015-01-27,18,26,20,38,26,,,,,37,,,,40
2015-01-27,19,28,24,35,29,,,,,13,,,,24
2015-01-27,20,28,30,41,15,,,,,23,,,,23
2015-01-27,21,21,48,48,32,,,,,25,,,,22
2015-01-27,22,26,64,38,39,,,,,31,,,,25
2015-01-27,23,38,59,46,49,,,,,27,,,,18
2015-01-28,0,51,37,52,47,,,,,17,,,,16
2015-01-28,1,37,55,46,38,,,,,15,,,,19
2015-01-28,2,44,37,56,32,,,,,16,,,,22
2015-01-28,3,28,54,57,30,,,,,13,,,,15
2015-01-28,4,35,42,49,38,,,,,24,,,,15
2015-01-28,5,19,48,50,46,,,,,24,,,,
2015-01-28,6,44,39,51,48,,,,,21,,,,16
2015-01-28,7,42,48,53,42,,,,,28,,,,
2015-01-28,8,29,31,56,31,,,,,12,,,,
2015-01-28,9,32,39,45,44,,,,,18,,,,
2015-01-28,10,34,23,34,60,,,,,38,,,,
2015-01-28,11,28,17,15,48,,,,,47,,,,13
2015-01-28,12,41,35,21,43,,,,,60,,,,29
2015-01-28,13,47,46,25,28,,,,,35,,,,18
2015-01-28,14,39,32,44,29,,,,,22,,,,39
2015-01-28,15,23,20,49,20,,,,,25,,,,28
2015-01-28,16,23,24,45,23,,,,,8,,,,23
2015-01-28,17,21,20,35,11,,,,,21,,,,
2015-01-28,18,16,23,35,16,,,,,14,,,,
2015-01-28,19,18,19,36,12,,,,,11,,,,
2015-01-28,20,17,43,33,22,,,,,8,,,,
2015-01-28,21,13,56,34,49,,,,,26,,,,16
2015-01-28,22,26,45,44,59,,,,,30,,,,22
2015-01-28,23,38,32,38,53,,,,,24,,,,21
2015-01-29,0,45,40,23,74,,,,,28,,,,18
2015-01-29,1,43,34,17,36,,,,,29,,,,17
2015-01-29,2,27,11,21,21,,,,,26,,,,16
2015-01-29,3,24,35,14,34,,,,,20,,,,19
2015-01-29,4,30,23,14,40,,,,,22,,,,26
2015-01-29,5,34,11,29,20,,,,,24,,,,26
2015-01-29,6,23,22,36,26,,,,,27,,,,18
2015-01-29,7,38,28,46,26,,,,,24,,,,20
2015-01-29,8,37,12,30,21,,,,,6,,,,30
2015-01-29,9,50,16,25,11,,,,,19,,,,29
2015-01-29,10,46,17,19,26,,,,,38,,,,39
2015-01-29,11,34,23,8,27,,,,,14,,,,40
2015-01-29,12,31,26,23,25,,,,,14,,,,30
2015-01-29,13,31,25,24,32,,,,,32,,,,31
2015-01-29,14,33,18,20,21,,,,,26,,,,28
2015-01-29,15,23,12,26,16,,,,,31,,,,19
2015-01-29,16,36,7,22,13,,,,,44,,,,
2015-01-29,17,54,48,37,28,,,,,55,,,,40
2015-01-29,18,60,24,46,45,,,,,53,,,,46
2015-01-29,19,43,16,31,30,,,,,36,,,,45
2015-01-29,20,17,61,26,16,,,,,11,,,,22
2015-01-29,21,13,18,25,16,,,,,10,,,,
2015-01-29,22,14,28,21,12,,,,,9,,,,
2015-01-29,23,14,14,17,22,,,,,16,,,,21
2015-01-30,0,20,13,18,13,,,,,12,,,,34
2015-01-30,1,7,,8,16,,,,,5,,,,21
2015-01-30,2,,11,11,22,,,,,,,,,23
2015-01-30,3,11,11,13,18,,,,,9,,,,
2015-01-30,4,31,8,7,16,,,,,12,,,,
2015-01-30,5,11,23,14,7,,,,,8,,,,15
2015-01-30,6,20,11,10,7,,,,,12,,,,17
2015-01-30,7,14,8,9,15,,,,,8,,,,
2015-01-30,8,7,12,14,10,,,,,14,,,,
2015-01-30,9,11,,20,12,,,,,12,,,,16
2015-01-30,10,8,18,11,16,,,,,,,,,20
2015-01-30,11,6,38,8,18,,,,,14,,,,
2015-01-30,12,14,10,26,18,,,,,10,,,,
2015-01-30,13,17,13,24,20,,,,,20,,,,
2015-01-30,14,17,5,,24,,,,,9,,,,29
2015-01-30,15,17,17,27,19,,,,,17,,,,
2015-01-30,16,24,28,26,28,,,,,23,,,,31
2015-01-30,17,5,26,18,13,,,,,11,,,,17
2015-01-30,18,16,33,21,11,,,,,11,,,,
2015-01-30,19,13,15,22,13,,,,,10,,,,
2015-01-30,20,14,33,27,16,,,,,18,,,,
2015-01-30,21,30,25,15,12,,,,,16,,,,13
2015-01-30,22,15,26,15,12,,,,,10,,,,
2015-01-30,23,10,13,9,13,,,,,11,,,,
2015-01-31,0,,8,8,7,,,,,,,,,
2015-01-31,1,,21,15,,,,,,,,,,
2015-01-31,2,5,32,11,12,,,,,,,,,
2015-01-31,3,6,9,,13,,,,,6,,,,
2015-01-31,4,,11,9,21,,,,,,,,,
2015-01-31,5,,11,9,14,,,,,6,,,,
2015-01-31,6,5,10,,16,,,,,6,,,,
2015-01-31,7,,13,,14,,,,,5,,,,
2015-01-31,8,10,,7,22,,,,,9,,,,
2015-01-31,9,16,40,11,16,,,,,11,,,,22
2015-01-31,10,18,8,13,17,,,,,10,,,,
2015-01-31,11,19,17,15,12,,,,,8,,,,
2015-01-31,12,14,15,,16,,,,,11,,,,16
2015-01-31,13,24,14,17,17,,,,,15,,,,
2015-01-31,14,25,7,21,21,,,,,23,,,,
2015-01-31,15,22,,18,27,,,,,17,,,,
2015-01-31,16,32,29,28,41,,,,,34,,,,34
2015-01-31,17,15,20,38,40,,,,,32,,,,28
2015-01-31,18,35,50,80,38,,,,,39,,,,19
2015-01-31,19,20,60,49,56,,,,,39,,,,15
2015-01-31,20,35,60,50,45,,,,,38,,,,22
2015-01-31,21,32,27,40,71,,,,,37,,,,15
2015-01-31,22,34,36,48,59,,,,,33,,,,15
2015-01-31,23,29,58,41,56,,,,,32,,,,18
2015-02-01,0,35,50,40,52,,,,,24,,,,14
2015-02-01,1,19,48,32,48,,,,,27,,,,
2015-02-01,2,27,56,33,50,,,,,29,,,,29
2015-02-01,3,32,39,39,39,,,,,32,,,,37
2015-02-01,4,26,49,36,45,,,,,37,,,,34
2015-02-01,5,30,38,36,29,,,,,37,,,,34
2015-02-01,6,28,28,34,39,,,,,28,,,,
2015-02-01,7,26,39,30,38,,,,,30,,,,14
2015-02-01,8,19,33,37,28,,,,,32,,,,35
2015-02-01,9,30,8,19,30,,,,,47,,,,
2015-02-01,10,,39,38,32,,,,,18,,,,20
2015-02-01,11,9,13,,12,,,,,,,,,
2015-02-01,12,25,20,10,34,,,,,20,,,,
2015-02-01,13,25,5,19,21,,,,,45,,,,26
2015-02-01,14,12,24,19,31,,,,,9,,,,16
2015-02-01,15,9,13,54,26,,,,,11,,,,
2015-02-01,16,11,41,64,34,,,,,26,,,,50
2015-02-01,17,32,46,39,34,,,,,44,,,,32
2015-02-01,18,26,17,,,,,,,28,,,,28
2015-02-01,19,19,35,58,5,,,,,9,,,,
2015-02-01,20,12,15,,20,,,,,,,,,
2015-02-01,21,21,25,,8,,,,,6,,,,
2015-02-01,22,20,8,24,15,,,,,9,,,,
2015-02-01,23,11,,8,11,,,,,17,,,,
2015-02-02,0,10,,8,7,,,,,,,,,
2015-02-02,1,5,12,,,,,,,,,,,
2015-02-02,2,,13,6,8,,,,,,,,,
2015-02-02,3,5,23,10,,,,,,,,,,
2015-02-02,4,,8,,,,,,,,,,,
2015-02-02,5,,5,5,,,,,,,,,,
2015-02-02,6,11,,,,,,,,,,,,
2015-02-02,7,,5,5,,,,,,,,,,
2015-02-02,8,,,,,,,,,,,,,
2015-02-02,9,,7,14,,,,,,,,,,
2015-02-02,10,,9,,,,,,,,,,,
2015-02-02,11,,,5,,,,,,5,,,,
2015-02-02,12,5,,5,,,,,,6,,,,
2015-02-02,13,6,20,11,15,,,,,,,,,
2015-02-02,14,,16,13,11,,,,,,,,,
2015-02-02,15,7,,9,8,,,,,6,,,,
2015-02-02,16,,12,5,8,,,,,,,,,
2015-02-02,17,9,15,22,7,,,,,,,,7,
2015-02-02,18,12,15,15,10,,,,,7,,,,
2015-02-02,19,,,14,20,,,,,11,,,9,
2015-02-02,20,12,27,15,11,,,,,10,,,11,
2015-02-02,21,15,,11,11,,,,,6,,,8,
2015-02-02,22,16,8,13,12,,,,,9,,,24,14
2015-02-02,23,9,23,12,22,,,,,,,,28,15
2015-02-03,0,13,18,,22,,,,,8,,,30,
2015-02-03,1,22,22,18,23,,,,,5,,,29,13
2015-02-03,2,16,16,19,17,,,,,,,,35,
2015-02-03,3,13,,14,12,,,,,9,,,25,
2015-02-03,4,7,24,12,6,,,,,5,,,23,
2015-02-03,5,8,7,15,11,,,,,,,,17,
2015-02-03,6,,15,12,5,,,,,6,,,5,
2015-02-03,7,7,7,9,7,,,,,,,,18,
2015-02-03,8,,14,8,11,,,,,,,,23,
2015-02-03,9,5,13,,10,,,,,,,,20,
2015-02-03,10,,,,11,,,,,6,,,7,
2015-02-03,11,,,,13,,,,,9,,,12,
2015-02-03,12,17,6,5,24,,,,,9,,,25,
2015-02-03,13,23,13,9,28,,,,,,,,38,23
2015-02-03,14,31,31,16,34,,,,,7,,,67,18
2015-02-03,15,34,29,18,30,,,,,,,,66,16
2015-02-03,16,32,30,18,39,,,,,9,,,73,27
2015-02-03,17,31,46,22,37,,,,,9,,,46,26
2015-02-03,18,20,34,23,38,,,,,13,,,50,20
2015-02-03,19,25,28,19,26,,,,,23,,,,25
2015-02-03,20,29,5,19,29,,,,,23,,,,15
2015-02-03,21,32,9,13,22,,,,,24,,,,20
2015-02-03,22,37,18,14,28,,,,,25,,,59,15
2015-02-03,23,41,12,21,33,,,,,27,,,55,21
2015-02-04,0,51,45,,34,,,,,19,,,70,21
2015-02-04,1,46,33,28,29,,,,,25,,,69,26
2015-02-04,2,47,39,35,26,,,,,27,,,115,32
2015-02-04,3,42,35,31,42,,,,,25,,,100,29
2015-02-04,4,31,48,35,33,,,,,29,,,84,32
2015-02-04,5,25,30,30,19,,,,,30,,,49,30
2015-02-04,6,20,30,17,11,,,,,31,,,87,19
2015-02-04,7,17,24,18,7,,,,,22,,,92,34
2015-02-04,8,23,,22,23,,,,,24,,,74,53
2015-02-04,9,13,,5,41,,,,,9,,,10,
2015-02-04,10,20,,,40,,,,,36,,,,
2015-02-04,11,,27,5,29,,,,,53,,,30,23
2015-02-04,12,135,46,28,,,,,,32,,,43,24
2015-02-04,13,45,45,41,9,,,,,22,,,81,19
2015-02-04,14,17,36,29,,,,,,16,,,12,22
2015-02-04,15,14,15,24,43,,,,,5,,,14,
2015-02-04,16,18,13,30,29,,,,,,,,49,
2015-02-04,17,27,40,38,34,,,,,21,,,56,24
2015-02-04,18,25,36,58,39,,,,,21,,,23,19
2015-02-04,19,28,45,50,25,,,,,20,,,55,29
2015-02-04,20,32,34,44,36,,,,,25,,,48,33
2015-02-04,21,30,38,45,51,,,,,21,,,64,
2015-02-04,22,37,26,52,61,,,,,18,,,33,46
2015-02-04,23,35,60,55,66,,,,,22,,,105,
2015-02-05,0,38,63,54,65,,,,,16,,,30,23
2015-02-05,1,32,55,41,51,,,,,22,,,40,
2015-02-05,2,18,42,53,47,,,,,18,,,16,
2015-02-05,3,22,43,61,28,,,,,6,,,14,
2015-02-05,4,7,40,69,17,,,,,19,,,48,
2015-02-05,5,7,43,52,30,,,,,9,,,63,
2015-02-05,6,25,10,15,24,,,,,21,,,51,19
2015-02-05,7,24,5,,33,,,,,14,,,40,65
2015-02-05,8,11,,,,,,,,12,,,59,13
2015-02-05,9,5,,,,,,,,,,,26,
2015-02-05,10,5,6,,9,,,,,,,,,
2015-02-05,11,7,,5,5,,,,,,,,,13
2015-02-05,12,7,6,,,,,,,,,,63,
2015-02-05,13,12,,,,,,,,,,,38,
2015-02-05,14,13,,6,6,,,,,,,,12,16
2015-02-05,15,10,,9,8,,,,,12,,,49,
2015-02-05,16,10,,19,7,,,,,,,,38,
2015-02-05,17,15,15,25,7,,,,,14,,,53,
2015-02-05,18,17,15,19,10,,,,,6,,,37,
2015-02-05,19,7,9,20,11,,,,,,,,16,16
2015-02-05,20,,12,18,22,,,,,6,,,28,15
2015-02-05,21,,7,12,16,,,,,6,,,,
2015-02-05,22,,26,15,13,,,,,,,,19,
2015-02-05,23,,18,15,16,,,,,,,,41,
2015-02-06,0,,27,24,15,,,,,,,,27,
2015-02-06,1,7,13,47,9,,,,,,,,12,
2015-02-06,2,,5,26,11,,,,,8,,,24,
2015-02-06,3,15,9,20,8,,,,,6,,,22,
2015-02-06,4,,5,28,10,,,,,6,,,7,
2015-02-06,5,15,9,21,13,,,,,6,,,19,
2015-02-06,6,13,23,13,12,,,,,5,,,,
2015-02-06,7,13,12,24,7,,,,,,,,43,14
2015-02-06,8,7,13,14,9,,,,,5,,,37,19
2015-02-06,9,6,14,14,12,,,,,,,,31,16
2015-02-06,10,,5,8,18,,,,,,,,19,15
2015-02-06,11,18,8,21,16,,,,,,,,28,20
2015-02-06,12,,10,22,19,,,,,,,,50,19
2015-02-06,13,,10,25,26,,,,,5,,,38,15
2015-02-06,14,,26,,41,,,,,,,,38,24
2015-02-06,15,,11,,42,,,,,12,,,10,32
2015-02-06,16,,32,33,50,,,,,6,,,28,32
2015-02-06,17,,7,32,47,,,,,12,,,89,29
2015-02-06,18,,33,35,33,,,,,10,,,71,27
2015-02-06,19,,17,31,32,,,,,7,,,79,20
2015-02-06,20,,19,20,26,,,,,7,,,57,
2015-02-06,21,,20,19,35,,,,,7,,,62,21
2015-02-06,22,,6,14,24,,,,,,,,44,17
2015-02-06,23,,,9,30,,,,,5,,,51,17
2015-02-07,0,,18,12,28,,,,,8,,,42,18
2015-02-07,1,,6,8,29,,,,,10,,,50,18
2015-02-07,2,,19,10,23,,,,,9,,,21,18
2015-02-07,3,,43,13,28,,,,,10,,,5,23
2015-02-07,4,,13,7,34,,,,,16,,,60,
2015-02-07,5,,18,13,34,,,,,27,,,78,16
2015-02-07,6,,63,26,55,,,,,26,,,17,
2015-02-07,7,,42,39,70,,,,,40,,,71,21
2015-02-07,8,,54,37,78,,,,,40,,,61,66
2015-02-07,9,,47,47,58,,,,,42,,,5,45
2015-02-07,10,,51,48,55,,,,,33,,,37,22
2015-02-07,11,,74,60,86,,,,,57,,,22,23
2015-02-07,12,,55,67,92,,,,,60,,,63,38
2015-02-07,13,,101,69,112,,,,,51,,,93,55
2015-02-07,14,,84,47,94,,,,,34,,,71,50
2015-02-07,15,,123,28,40,,,,,8,,,122,48
2015-02-07,16,,61,18,6,,,,,,,,88,18
2015-02-07,17,,24,42,10,,,,,12,,,55,29
2015-02-07,18,,11,43,42,,,,,10,,,44,24
2015-02-07,19,,45,44,24,,,,,18,,,11,13
2015-02-07,20,,,37,32,,,,,25,,,14,32
2015-02-07,21,5,28,45,61,,,,,28,,,42,13
2015-02-07,22,20,73,54,57,,,,,25,,,85,
2015-02-07,23,13,113,46,74,,,,,24,,,180,17
2015-02-08,0,23,82,59,87,,,,,19,,,100,23
2015-02-08,1,43,107,53,49,,,,,17,,,74,23
2015-02-08,2,43,81,66,39,,,,,22,,,53,19
2015-02-08,3,37,64,54,40,,,,,19,,,35,
2015-02-08,4,25,60,44,46,,,,,18,,,24,
2015-02-08,5,20,46,46,34,,,,,20,,,5,
2015-02-08,6,15,42,55,32,,,,,13,,,18,
2015-02-08,7,22,41,53,23,,,,,9,,,28,
2015-02-08,8,,11,24,8,,,,,6,,,,
2015-02-08,9,7,20,24,,,,,,,,,,
2015-02-08,10,5,8,6,,,,,,,,,,
2015-02-08,11,5,9,,,,,,,,,,,
2015-02-08,12,20,,,,,,,,11,,,18,
2015-02-08,13,,,,,,,,,26,,,55,15
2015-02-08,14,7,5,,,,,,,8,,,35,
2015-02-08,15,5,9,,,,,,,10,,,29,
2015-02-08,16,9,9,7,7,,,,,14,,,15,
2015-02-08,17,16,44,5,,,,,,8,,,53,
2015-02-08,18,14,54,29,26,,,,,,,,20,19
2015-02-08,19,12,47,43,46,,,,,31,,,29,22
2015-02-08,20,21,78,30,37,,,,,19,,,64,21
2015-02-08,21,36,71,54,60,,,,,21,,,32,20
2015-02-08,22,23,74,61,69,,,,,13,,,22,
2015-02-08,23,24,103,96,21,,,,,15,,,35,
2015-02-09,0,18,34,39,52,,,,,22,,,9,
2015-02-09,1,30,,8,33,,,,,57,,,26,
2015-02-09,2,14,44,17,41,,,,,23,,,10,
2015-02-09,3,21,40,45,11,,,,,12,,,24,
2015-02-09,4,31,37,16,10,,,,,9,,,18,16
2015-02-09,5,12,24,10,10,,,,,,,,18,
2015-02-09,6,24,5,,15,,,,,15,,,,
2015-02-09,7,18,,14,19,,,,,14,,,,
2015-02-09,8,16,12,8,23,,,,,,,,12,18
2015-02-09,9,14,,,28,,,,,,,,30,
2015-02-09,10,12,,10,21,,,,,13,,,23,13
2015-02-09,11,24,14,8,21,,,,,8,,,52,16
2015-02-09,12,25,5,8,7,,,,,8,,,51,17
2015-02-09,13,8,22,6,,,,,,11,,,7,14
2015-02-09,14,16,22,11,,,,,,,,,56,
2015-02-09,15,11,,6,6,,,,,,,,57,
2015-02-09,16,16,13,11,,,,,,5,,,42,
2015-02-09,17,10,,25,15,,,,,14,,,24,
2015-02-09,18,11,17,33,11,,,,,14,,,36,24
2015-02-09,19,15,16,34,12,,,,,13,,,41,
2015-02-09,20,9,20,36,14,,,,,,,,,
2015-02-09,21,11,22,46,5,,,,,7,,,,
2015-02-09,22,10,25,45,10,,,,,15,,,43,
2015-02-09,23,17,20,43,21,,,,,9,,,10,
2015-02-10,0,12,8,,23,,,,,11,,,34,
2015-02-10,1,11,32,42,27,,,,,10,,,51,
2015-02-10,2,31,64,34,8,,,,,7,,,33,
2015-02-10,3,30,41,39,15,,,,,5,,,5,
2015-02-10,4,21,37,36,10,,,,,10,,,9,
2015-02-10,5,15,26,32,23,,,,,7,,,43,
2015-02-10,6,20,41,41,31,,,,,5,,,29,
2015-02-10,7,42,48,48,37,,,,,10,,,16,
2015-02-10,8,11,36,46,31,,,,,,,,13,
2015-02-10,9,33,31,42,26,,,,,11,,,20,
2015-02-10,10,30,16,22,30,,,,,41,,,17,14
2015-02-10,11,40,23,22,25,,,,,52,,,45,45
2015-02-10,12,38,34,38,22,,,,,33,,,56,21
2015-02-10,13,24,16,43,18,,,,,10,,,54,19
2015-02-10,14,15,7,44,22,,,,,7,,,79,27
2015-02-10,15,19,7,32,21,,,,,12,,,75,18
2015-02-10,16,12,5,,13,,,,,9,,,68,13
2015-02-10,17,17,35,,14,,,,,11,,,,13
2015-02-10,18,7,,27,11,,,,,10,,,7,
2015-02-10,19,10,13,28,9,,,,,8,,,29,
2015-02-10,20,7,14,29,15,,,,,,,,37,
2015-02-10,21,17,35,18,9,,,,,19,,,21,
2015-02-10,22,21,32,17,13,,,,,6,,,33,
2015-02-10,23,17,24,12,20,,,,,10,,,30,
2015-02-11,0,20,5,13,34,,,,,17,,,66,16
2015-02-11,1,30,19,11,36,,,,,12,,,39,16
2015-02-11,2,36,22,6,17,,,,,8,,,18,14
2015-02-11,3,34,33,,16,,,,,10,,,22,
2015-02-11,4,19,17,12,16,,,,,17,,,30,
2015-02-11,5,18,26,26,28,,,,,20,,,,
2015-02-11,6,18,22,18,26,,,,,9,,,,14
2015-02-11,7,28,17,31,36,,,,,18,,,,15
2015-02-11,8,13,10,16,20,,,,,8,,,7,
2015-02-11,9,21,12,39,26,,,,,11,,,30,20
2015-02-11,10,29,23,37,15,,,,,21,,,34,21
2015-02-11,11,27,7,18,28,,,,,17,,,58,32
2015-02-11,12,24,24,19,22,,,,,27,,,88,25
2015-02-11,13,26,33,33,26,,,,,18,,,70,33
2015-02-11,14,25,24,14,20,,,,,12,,,89,21
2015-02-11,15,21,28,,20,,,,,21,,,53,26
2015-02-11,16,22,,,27,,,,,16,,,54,16
2015-02-11,17,35,,,32,,,,,43,,,35,35
2015-02-11,18,36,,34,48,,,,,45,,,15,28
2015-02-11,19,27,,39,32,,,,,25,,,,25
2015-02-11,20,38,,40,27,,,,,18,,,53,26
2015-02-11,21,39,,43,20,,,,,22,,,46,30
2015-02-11,22,27,,16,37,,,,,21,,,33,23
2015-02-11,23,16,,16,15,,,,,6,,,8,26
2015-02-12,0,13,,13,19,,,,,11,,,21,22
2015-02-12,1,11,,6,8,,,,,8,,,9,16
2015-02-12,2,16,,14,19,,,,,7,,,6,
2015-02-12,3,7,,9,8,,,,,9,,,10,15
2015-02-12,4,10,,10,10,,,,,8,,,17,
2015-02-12,5,9,,10,14,,,,,6,,,,14
2015-02-12,6,9,,15,7,,,,,17,,,13,18
2015-02-12,7,20,,14,10,,,,,17,,,7,
2015-02-12,8,22,,20,16,,,,,15,,,50,23
2015-02-12,9,17,,17,14,,,,,17,,,,15
2015-02-12,10,14,,19,11,,,,,10,,,20,
2015-02-12,11,,,16,,,,,,11,,,,
2015-02-12,12,7,,,,,,,,7,,,6,
2015-02-12,13,10,,,,,,,,,,,20,
2015-02-12,14,14,,,,,,,,,,,,
2015-02-12,15,7,,,7,,,,,6,,,29,
2015-02-12,16,8,,8,,,,,,8,,,19,
2015-02-12,17,7,,,11,,,,,,,,22,
2015-02-12,18,,,9,6,,,,,8,,,13,
2015-02-12,19,16,,,12,,,,,,,,,
2015-02-12,20,13,,8,11,,,,,5,,,,
2015-02-12,21,16,,6,12,,,,,5,,,,
2015-02-12,22,14,,5,10,,,,,5,,,5,
2015-02-12,23,14,,14,10,,,,,,,,,
2015-02-13,0,6,,8,5,,,,,,,,,
